	ID	Titel	Autor	Reclam_Balladen	Strophen	Verse	Anthologie	Jahr	Hrsg	Epoche	Autor_clean	Publikationsjahr_Schätzung	Publikationsjahr
106	l00100099	Gott	Bernstein, Max	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Bernstein, Max	1889	0
107	l0010010	Nach sieben Jahren...	Baumbach, Rudolf	unkown	2	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Baumbach, Rudolf	1875	0
108	l00100100	Völkerrecht	Bernstein, Max	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Bernstein, Max	1889	0
109	l00100101	Messias	Bernstein, Max	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Bernstein, Max	1889	0
110	l00100102	Impotenz	Bernstein, Max	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Bernstein, Max	1889	0
111	l00100103	Den Schulfüchsen	Ziel, Ernst	unkown	10	5	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Ziel, Ernst	1876	0
112	l00100104	Der Wiesenpfad	Ziel, Ernst	unkown	4	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Ziel, Ernst	1876	0
113	l00100105	Sprüche	Ziel, Ernst	unkown	3	8	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Ziel, Ernst	1876	0
114	l00100106	Eitelkeit	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Wohlmuth, Alois	1882	0
115	l00100107	Protection	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Wohlmuth, Alois	1882	0
116	l00100108	Blumen-Mädchen	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Wohlmuth, Alois	1882	0
117	l00100109	Hans Darm	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Wohlmuth, Alois	1882	0
118	l0010011	Abendsegen	Benzmann, Hans	unkown	3	5	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Benzmann, Hans	1904	0
119	l00100110	Dr. Pfiffikus	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Wohlmuth, Alois	1882	0
120	l00100111	Hans Schreier junior	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Wohlmuth, Alois	1882	0
121	l00100112	Sarajewo August 1892	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Wohlmuth, Alois	1882	0
122	l00100113	Parteiblätter vor den Wahlen	Wohlmuth, Alois	unkown	3	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Wohlmuth, Alois	1882	0
123	l00100114	Reclamvirtuosen-Lorbeer	Wohlmuth, Alois	unkown	1	2	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Wohlmuth, Alois	1882	0
124	l00100115	Distanzritt: Berlin — Wien 1892	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Wohlmuth, Alois	1882	0
125	l00100116	Spruch	Schirmacher, Käthe	unkown	2	15	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Schirmacher, Käthe	1900	0
126	l00100117	Wahrheit, Schönheit — Kunst	Towska, Kory	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Towska, Kory	1900	0
127	l00100118	Das Ewig-Weibliche	Towska, Kory	unkown	1	3	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Towska, Kory	1900	0
128	l00100119	Ideale Ehe	Towska, Kory	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Towska, Kory	1900	0
129	l0010012	Der Wanderer	Bethge, Hans	unkown	2	5	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Bethge, Hans	1911	0
130	l00100120	Chinesiches Trinklied	Dehmel, Richard	unkown	4	9	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Dehmel, Richard	1898	0
131	l00100121	Lied der Gehenkten	Dehmel, Richard	unkown	3	10	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Dehmel, Richard	1898	0
132	l00100122	Wiedergeburt	Dehmel, Richard	unkown	9	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Dehmel, Richard	1898	0
133	l00100123	Amor und Schädel	Dörmann, Felix	unkown	5	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Dörmann, Felix	1898	0
134	l00100124	Parodie	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	2	11	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Hartleben, Otto Erich	1899	0
135	l00100125	Im Spiegel	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	5	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Hartleben, Otto Erich	1899	0
136	l00100126	Valse de Chopin	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	5	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Hartleben, Otto Erich	1899	0
137	l00100127	Der kranke Mond	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	5	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Hartleben, Otto Erich	1899	0
138	l00100128	Bürden	Lachmann, Hedwig	unkown	9	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	Lachmann, Hedwig	1900	0
139	l0010013	Abschied	Bienenstein, Karl	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Bienenstein, Karl	1904	0
140	l0010014	Schwur im Korn	Bierbaum, Otto Julius	unkown	9	1	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Bierbaum, Otto Julius	1900	0
141	l0010015	Jeanette	Bierbaum, Otto Julius	unkown	4	5	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Bierbaum, Otto Julius	1900	0
142	l0010016	Wanderlied	Bleibtreu, Carl [alt. Bleibtreu, Karl]	unkown	1	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Bleibtreu, Carl	1894	0
143	l0010017	Der deutsche Weihnachtsbaum	Bleibtreu, Carl [alt. Bleibtreu, Karl]	unkown	7	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Bleibtreu, Carl	1894	0
144	l0010018	Frisch vom Storch	Blüthgen, Victor	unkown	1	12	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Blüthgen, Victor	1879	0
145	l0010019	Die Tänzerin	Bodman, Emanuel von [alt. Bodmann, Emanuel von; Bodman, Emanuel Freiherr von]	unkown	3	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Bodman, Emanuel von	1909	0
146	l0010020	Der Steinhauer	Bodman, Emanuel von [alt. Bodmann, Emanuel von; Bodman, Emanuel Freiherr von]	unkown	3	9	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Bodman, Emanuel von	1909	0
147	l0010021	Das treue Mädchen	Boelitz, Martin [alt. Bölitz, Martin]	unkown	3	6	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Boelitz, Martin	1909	0
148	l0010022	Ermunterung	Bruns, Max	unkown	3	6	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Bruns, Max	1911	0
149	l0010023	Nach dem ersten Kuß	Busse, Carl [alt. Busse, Karl]	unkown	2	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Busse, Carl	1907	0
150	l0010024	Das Kätzchen	Busse, Carl [alt. Busse, Karl]	unkown	2	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Busse, Carl	1907	0
151	l0010025	Über den Bergen	Busse, Carl [alt. Busse, Karl]	unkown	1	6	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Busse, Carl	1907	0
152	l0010026	Drei Wanderer	Busse, Carl [alt. Busse, Karl]	unkown	8	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Busse, Carl	1907	0
153	l0010027	Ein Balg	Christen, Ada	unkown	5	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Christen, Ada	1874	0
154	l0010028	Seitdem die Mutter heimgegangen	Claar, Emil	unkown	1	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Claar, Emil	1877	0
155	l0010029	Frühling	Conradi, Hermann	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Conradi, Hermann	1897	0
156	l0010030	Abschied	Conradi, Hermann	unkown	3	9	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Conradi, Hermann	1897	0
157	l0010031	Bekenntnis	Conrad, Michael Georg	unkown	4	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Conrad, Michael Georg	1897	0
158	l0010032	Mutterherz	Conrad, Michael Georg	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Conrad, Michael Georg	1897	0
159	l0010033	Sie und ich	Cornelius, Peter	unkown	1	16	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Cornelius, Peter	1859	0
160	l0010034	Sonne und Regen	Cornelius, Peter	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Cornelius, Peter	1859	0
161	l0010035	Brigitte	Dahn, Felix	unkown	7	6	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Dahn, Felix	1869	0
162	l0010036	Du bist die Herrlichste von allen	Dahn, Felix	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Dahn, Felix	1869	0
163	l0010037	Das Mädchen	David, Jakob Julius [alt. David, J.J.]	unkown	5	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	David, Jakob Julius	1894	0
164	l0010038	Habenichts	David, Jakob Julius [alt. David, J.J.]	unkown	1	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	David, Jakob Julius	1894	0
165	l0010039	Wiegenlied für meinen Jungen	Dehmel, Richard	unkown	5	6	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Dehmel, Richard	1898	0
166	l0010040	Der Arbeitsmann	Dehmel, Richard	unkown	3	7	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Dehmel, Richard	1898	0
167	l0010041	Der Kuckuck	Doehler, Gottfried	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Doehler, Gottfried	1898	0
168	l0010042	Glück	Ernst, Otto	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Ernst, Otto	1897	0
169	l0010043	Nachtgeschwätz	Evers, Franz	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Evers, Franz	1906	0
170	l0010044	Jugend	Evers, Franz	unkown	2	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Evers, Franz	1906	0
171	l0010045	Der herzliche Wandersmann	Evers, Franz	unkown	3	10	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Evers, Franz	1906	0
172	l0010046	In der Fabrik	Falke, Gustav	unkown	5	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Falke, Gustav	1888	0
173	l0010047	Die Verschmähte	Falke, Gustav	unkown	6	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Falke, Gustav	1888	0
174	l0010048	Hinterm Deich	Falke, Gustav	unkown	2	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Falke, Gustav	1888	0
175	l0010049	Nachtwandler	Falke, Gustav	unkown	6	6	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Falke, Gustav	1888	0
176	l0010050	Wir zwei	Falke, Gustav	unkown	5	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Falke, Gustav	1888	0
177	l0010051	Danzlied	Fehrs, J.G.	unkown	8	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fehrs, J.G.	1888	0
178	l0010052	Der Preis	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
179	l0010053	Gottesgabe	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	1	10	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
180	l0010054	Weil mein Schatz vorbeigerauscht	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	1	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
181	l0010055	Mein und Dein	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	2	7	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
182	l0010056	In der Kirschenblüt'	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	2	9	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
183	l0010057	Knabenlust	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	1	10	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
184	l0010058	Der Einen	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
185	l0010059	Ein Erwachen	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	1	12	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
186	l0010060	Dore am Bühl	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	3	6	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
187	l0010061	Beim Schäferhaus	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	4	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
188	l0010062	Glückselig	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
189	l0010063	Verschwunden, versunken	Fischer, J.G. [alt. Fischer, Johann Georg]	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fischer, J.G.	1888	0
190	l0010064	Mein Schatz	Fitger, Arthur	unkown	4	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fitger, Arthur	1875	0
191	l0010065	Lied	Fitger, Arthur	unkown	3	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fitger, Arthur	1875	0
192	l0010066	Ein Lebewohl	Flaischlen, Cäsar [alt. Flaischlen, Caesar]	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Flaischlen, Cäsar	1899	0
193	l0010067	Ond s kommt au emôl e Zeit...	Flaischlen, Cäsar [alt. Flaischlen, Caesar]	unkown	4	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Flaischlen, Cäsar	1899	0
194	l0010068	Ja, das möcht' ich noch erleben	Fontane, Theodor	unkown	4	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fontane, Theodor	1854	0
195	l0010069	Kaiser Friedrich III.	Fontane, Theodor	unkown	4	3	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	Fontane, Theodor	1854	0
